filename,text,type,slug
"Ceremonia_de_la_religión_católica_en_la_que_el_sacerdote_ofrece_a_Dios_el_pan_y_el_vino_como_el_sacrificio_del_cuerpo_y_la_sangre_de_Jesucristo.m4v","Ceremonia de la religión católica en la que el sacerdote ofrece a Dios el pan y el vino como el sacrificio del cuerpo y la sangre de Jesucristo.","definition","misa"
"Todos_los_domingos_en_la_iglesia_católica_asisten_muchas_personas_sordas_y_durante_la_misa_observan_al_frente_a_un_intérprete_de_lengua_de_señas.m4v","Todos los domingos en la iglesia católica asisten muchas personas sordas y durante la misa observan al frente a un intérprete de lengua de señas.","example","misa"
"Matrimonio.m4v","Matrimonio","word","matrimonio"
"Unión_de_una_pareja_de_común_acuerdo_mediante_un_rito_religioso_o_civil.m4v","Unión de una pareja de común acuerdo mediante un rito religioso o civil.","definition","matrimonio"
"La_pareja_está_muy_emocionada,_hicieron_los_preparativos,_se_vistieron_elegantes_e_invitaron_a_la_familia_para_celebrar_el_matrimonio.m4v","La pareja está muy emocionada, hicieron los preparativos, se vistieron elegantes e invitaron a la familia para celebrar el matrimonio.","example","matrimonio"
"Mentiroso.m4v","Mentiroso","word","mentiroso"
"Que_afirma_cosas_falsas_contrarias_a_la_verdad,_con_la_finalidad_de_engañar_a_otra_persona.m4v","Que afirma cosas falsas contrarias a la verdad, con la finalidad de engañar a otra persona.","definition","mentiroso"
"Mi_jefe_es_muy_mentiroso_porque_acordamos_que_me_iba_a_pagar;_ha_pasado_el_tiempo_y_no_me_ha_dado_nada.m4v","Mi jefe es muy mentiroso porque acordamos que me iba a pagar; ha pasado el tiempo y no me ha dado nada.","example","mentiroso"
"Música.m4v","Música","word","musica"
"Combinación_de_sonidos_que_producen_un_efecto_estético_o_expresivo.m4v","Combinación de sonidos que producen un efecto estético o expresivo.","definition","musica"
"Me_fascina_oír_la_música_colombiana_que_tenga_el_ritmo_de_la_cumbia.m4v","Me fascina oír la música colombiana que tenga el ritmo de la cumbia.","example","musica"
"Minuto.m4v","Minuto","word","minuto"
"Medida_de_tiempo_que_equivale_a_sesenta_segundos.m4v","Medida de tiempo que equivale a sesenta segundos.","definition","minuto"
"Estaba_caminando_tranquilo,_de_pronto,_miro_el_reloj_y_me_doy_cuenta_que_faltan_diez_minutos_para_que_despegue_el_avión_a_Santa_Marta._Voy_corriendo.m4v","Estaba caminando tranquilo, de pronto, miro el reloj y me doy cuenta que faltan diez minutos para que despegue el avión a Santa Marta. Voy corriendo.","example","minuto"
"Malo.m4v","Malo","word","malo"
"Que_tiene_una_actitud_negativa_y_tiende_a_dañar_las_cosas.m4v","Que tiene una actitud negativa y tiende a dañar las cosas.","definition","malo"
"Esa_persona_es_muy_mala,_pero_en_su_interior_es_generosa_y_dadivosa.m4v","Esa persona es muy mala, pero en su interior es generosa y dadivosa.","example","malo"
"Moda.mp4","Moda","word","moda"
"Conjunto_de_gustos,_costumbres__y_tendencias_referidos_a_la_ropa_utilizada_en_una_época_determinada.mp4","Conjunto de gustos, costumbres  y tendencias referidos a la ropa utilizada en una época determinada.","definition","moda"
"Yo_vi_un_hombre_que_vestía_una_camisa_con_cuello_largo_y_puntudo,_y_pantalones_bota_campana,_esta_es_la_moda_de_mil_novecientos_setenta.mp4","Yo vi un hombre que vestía una camisa con cuello largo y puntudo, y pantalones bota campana, esta es la moda de mil novecientos setenta.","example","moda"
"Monja.m4v","Monja","word","monja"
"Mujer_perteneciente_a_una_orden_o_congregación_religiosa_que,_generalmente,_vive_en_comunidad_en_un_convento.m4v","Mujer perteneciente a una orden o congregación religiosa que, generalmente, vive en comunidad en un convento.","definition","monja"
"En_el_colegio_Nuestra_Señora_de_la_Sabiduría_una_monja_enseña_religión_a_los_estudiantes.m4v","En el colegio Nuestra Señora de la Sabiduría una monja enseña religión a los estudiantes.","example","monja"
"Navidad_(2).m4v","Navidad (2)","word","navidad-2"
"Celebración_cristiana_que_conmemora_el_nacimiento_de_Jesucristo;_se_festeja_el_25_de_diciembre.m4v","Celebración cristiana que conmemora el nacimiento de Jesucristo; se festeja el 25 de diciembre.","definition","navidad-2"
"A_la_mujer_le_encanta_decorar_el_árbol_de_navidad,_le_queda_muy_hermoso_y_se_siente_feliz.m4v","A la mujer le encanta decorar el árbol de navidad, le queda muy hermoso y se siente feliz.","example","navidad-2"
"Nieto.m4v","Nieto","word","nieto"
"Respecto_a_una_persona,_hijo_de_hijo_o_hija.m4v","Respecto a una persona, hijo de hijo o hija","definition","nieto"
"El_papá_necesita_que_le_cuiden_al_bebé._Le_dice_a_uno_de_sus_padres_por_favor,_cuide_a_su_nieto._Lo_entrega_y_se_lo_cuidan.m4v","El papá necesita que le cuiden al bebé. Le dice a uno de sus padres: ""por favor, cuide a su nieto"". Lo entrega y se lo cuidan.","example","nieto"
"Nuera.m4v","Nuera","word","nuera"
"Esposa_de_un_hijo,_con_respecto_a_los_padres_de_este.m4v","Esposa de un hijo, con respecto a los padres de este.","definition","nuera"
"Mi_papá_invita_a_las_dos_nueras_a_un_asado.m4v","Mi papá invita a las dos nueras a un asado","example","nuera"
"Noche.m4v","Noche","word","noche"
"Tiempo_comprendido_entre_la_puesta_del_sol_y_el_amanecer,_durante_el_cual_hay_oscuridad.m4v","Tiempo comprendido entre la puesta del sol y el amanecer, durante el cual hay oscuridad.","definition","noche"
"Hoy_por_la_noche,_me_voy_a_mi_casa_a_ver_diferentes_películas_en_televisión.m4v","Hoy por la noche, me voy a mi casa a ver diferentes películas en televisión.","example","noche"
"Nadar.m4v","Nadar","word","nadar"
"Mantenerse_y_avanzar_en_el_agua,_moviendo_el_cuerpo_continuamente.m4v","Mantenerse y avanzar en el agua, moviendo el cuerpo continuamente.","definition","nadar"
"Yo_le_dije_a_mi_hijo_Vamos_a_la_piscina._Nosotros_fuimos,_nos_metimos_al_agua_y_le_enseñé_a_nadar.m4v","Yo le dije a mi hijo: ""Vamos a la piscina"". Nosotros fuimos, nos metimos al agua y le enseñé a nadar.","example","nadar"
"Número.m4v","Número","word","numero"
"Símbolo_o_signo_con_el_que_se_expresa_la_cantidad_de_elementos,_sirve_para_contar.m4v","Símbolo o signo con el que se expresa la cantidad de elementos, sirve para contar.","definition","numero"
"La_profesora_enseñó_a_los_niños_los_números_del_uno_al_cinco.m4v","La profesora enseñó a los niños los números del uno al cinco.","example","numero"
"Nueve.m4v","Nueve","word","nueve"
"Ocho_y_uno.m4v","Ocho y uno.","definition","nueve"
"Revise_la_caja_de_los_DVDs_y_los_conté._Faltan_nueve._¿Dónde_estarán.m4v","Revise la caja de los DVDs y los conté. Faltan nueve. ¿Dónde estarán?","example","nueve"
"Nunca.m4v","Nunca","word","nunca"
"En_ningún_momento,_ni_una_sola_vez.m4v","En ningún momento, ni una sola vez.","definition","nunca"
"Estaba_viendo_una_revista_y_vi_una_foto_muy_impresionante_de_Japón._¡Uy¡_Yo_nunca_he_viajado_allá.m4v","Estaba viendo una revista y vi una foto muy impresionante de Japón. ¡Uy¡ Yo nunca he viajado allá.","example","nunca"
"Novio.m4v","Novio","word","novio"
"Respecto_a_una_persona,_la_que_mantiene_con_ella_relaciones_amorosas.m4v","Respecto a una persona, la que mantiene con ella relaciones amorosas.","definition","novio"
"Yo_me_fui_con_mi_novio_de_paseo_a_recorrer_diferentes_sitios_de_Centro_América_y_Suramérica_¡Estuvimos_felices!.m4v","Yo me fui con mi novio de paseo a recorrer diferentes sitios de Centro América y Suramérica ¡Estuvimos felices!","example","novio"
"No_poder.m4v","No poder","word","no-poder"
"Expresa_imposibilidad_para_realizar_una_acción.m4v","Expresa imposibilidad para realizar una acción.","definition","no-poder"
"Mi_mamá_llega_y_me_avisa_Vaya_al_hospital_a_visitar_al_abuelo._Yo_le_respondo_Ah,_no_puedo_porque_estoy_trabajando,_mire.m4v","Mi mamá llega y me avisa: ""Vaya al hospital a visitar al abuelo"". Yo le respondo: ""Ah, no puedo porque estoy trabajando, mire"".","example","no-poder"
"Necesitar.m4v","Necesitar","word","necesitar"
"Carecer_de_algo_o_alguien_que_hace_falta_o_es_imprescindible.m4v","Carecer de algo o alguien que hace falta o es imprescindible.","definition","necesitar"
"Las_personas_sordas_están_muy_desarticuladas,_necesitan_unirse,_posicionarse_y_fortalecerse.m4v","Las personas sordas están muy desarticuladas, necesitan unirse, posicionarse y fortalecerse.","example","necesitar"
"Noviembre.m4v","Noviembre","word","noviembre"
"Undécimo_mes_del_año.m4v","Undécimo mes del año.","definition","noviembre"
"Los_funcionarios_de_la_entidad_están_reunidos_discutiendo._Ellos_están_preocupados_porque_el_plazo_para_la_entrega_de_los_informes_es_en_noviembre.m4v","Los funcionarios de la entidad están reunidos discutiendo. Ellos están preocupados porque el plazo para la entrega de los informes es en noviembre.","example","noviembre"
"Navidad_(1).m4v","Navidad (1)","word","navidad-1"
"Celebración_cristiana_que_conmemora_el_nacimiento_de_Jesucristo;_se_festeja_el_25_de_diciembre.m4v","Celebración cristiana que conmemora el nacimiento de Jesucristo; se festeja el 25 de diciembre.","definition","navidad-1"
"Nos_reunimos_a_compartir_em_familia_y_cuando_el_reloj_marca_las_12_de_la_media_noche_nos_deseamos_feliz_navidad,_comemos_y_compartimos_regalos.m4v","Nos reunimos a compartir em familia y cuando el reloj marca las 12 de la media noche nos deseamos feliz navidad, comemos y compartimos regalos.","example","navidad-1"
"Norte.mp4","Norte","word","norte"
"Punto_cardinal_situado_en_la_dirección_del_polo_ártico_y_frente_a_un_observador_a_cuya_derecha_se_encuentra_el_Oriente_y_a_la_izquierda_el_Occidente.m4v","Punto cardinal situado en la dirección del polo ártico y frente a un observador a cuya derecha se encuentra el Oriente y a la izquierda el Occidente.","definition","norte"
"Mi_amigo_vive_en_el_norte.m4v","Mi amigo vive en el norte.","example","norte"
"Ocupado.m4v","Ocupado","word","ocupado"
"Que_tiene_mucho_trabajo_o_diversas_actividades_por_realizar.m4v","Que tiene mucho trabajo o diversas actividades por realizar.","definition","ocupado"
"Yo_estoy_en_el_laboratorio_revelando_fotos_y_me_avisan_que_me_necesitan._Yo_respondo_estoy_ocupado_y_sigo_revelando_fotos.m4v","Yo estoy en el laboratorio revelando fotos y me avisan que me necesitan. Yo respondo: ""estoy ocupado"" y sigo revelando fotos.","example","ocupado"
"Diez_y_uno.m4v","Diez y uno.","definition","once"
"En_el_reglamento_de_futbol_se_establece_que_en_la_cancha_debe_haber_dos_equipos,_cada_uno_con_once_jugadores,_para_un_partido.m4v","En el reglamento de futbol se establece que en la cancha debe haber dos equipos, cada uno con once jugadores, para un partido.","example","once"
"Orgulloso.m4v","Orgulloso","word","orgulloso"
"Que_tiene_exceso_de_estimación_propia,_porque_se_cree_superior_a_otros_o_por_causas_nobles_y_virtuosas.m4v","Que tiene exceso de estimación propia, porque se cree superior a otros o por causas nobles y virtuosas.","definition","orgulloso"
"Ella_trabajó_durante_mucho_tiempo_y_la_nombraron_como_jefe._Los_compañeros_la_admiraron_y_reconocieron_su_logro._Ella_se_sintió_muy_orgullosa.m4v","Ella trabajó durante mucho tiempo y la nombraron como jefe. Los compañeros la admiraron y reconocieron su logro. Ella se sintió muy orgullosa.","example","orgulloso"
"Octubre.m4v","Octubre","word","octubre"
"Décimo_mes_del_año.m4v","Décimo mes del año.","definition","octubre"
"El_próximo_mes_de_octubre_será_el_campeonato_Nacional_de_futbol_en_Cartagena.m4v","El próximo mes de octubre será el campeonato Nacional de futbol en Cartagena.","example","octubre"
"Occidente.m4v","Occidente","word","occidente"
"Oeste,_punto_cardinal_situado_en_la_dirección_del_ocaso.m4v","Oeste, punto cardinal situado en la dirección del ocaso.","definition","occidente"
"Necesito_ir_al_terminal_de_transporte_de_Bogotá_que_queda_al_occidente,_me_voy_para_allá.m4v","Necesito ir al terminal de transporte de Bogotá que queda al occidente, me voy para allá.","example","occidente"
"Oriente.m4v","Oriente","word","oriente"
"Este,_punto_cardinal_situado_en_la_dirección_de_la_salida_del_Sol.m4v","Este, punto cardinal situado en la dirección de la salida del Sol.","definition","oriente"
"En_Bogotá_hay_un_lugar_famoso_que_se_llama_Monserrate,_tengo_curiosidad_en_conocerlo_y_queda_ahí,_al_Oriente_en_las_montañas.m4v","En Bogotá hay un lugar famoso que se llama Monserrate, tengo curiosidad en conocerlo y queda ahí, al Oriente en las montañas.","example","oriente"
"Oficina.m4v","Oficina","word","oficina"
"Lugar_de_trabajo_en_el_que_se_realizan_actividades_administrativas_y_de_atención_al_público_o_donde_se_ofrece_algún_servicio_profesional.m4v","Lugar de trabajo en el que se realizan actividades administrativas y de atención al público o donde se ofrece algún servicio profesional.","definition","oficina"
"Una_persona_tenía_unos_papeles_que_no_entendía,_entonces_fue_a_la_oficina_de_los_abogados,_allí_conversó_con_ellos_y_le_dieron_sugerencias,_y_así_logró_comprenderlos.m4v","Una persona tenía unos papeles que no entendía, entonces fue a la oficina de los abogados, allí conversó con ellos y le dieron sugerencias, y así logró comprenderlos.","example","oficina"
"Otra_vez.m4v","Otra vez","word","otra-vez"
"Realizar_una_actividad_de_nuevo_o_reiteradamente.m4v","Realizar una actividad de nuevo o reiteradamente.","definition","otra-vez"
"El_presidente_de_la_asociación_trabajo_mucho_realizando_diferentes_acciones_y_terminó_su_periodo._Luego,_otra_vez_fue_elegido_con_el_fin_de_que_continuara_con_su_buen_trabajo.m4v","El presidente de la asociación trabajo mucho realizando diferentes acciones y terminó su periodo. Luego, otra vez fue elegido con el fin de que continuara con su buen trabajo.","example","otra-vez"
"Ocho.m4v","Ocho","word","ocho"
"Siete_y_uno.m4v","Siete y uno.","definition","ocho"
"Antes_presente_un_examen._¡Ah,_ojala__saque_diez¡_Me_lo_devolvieron_y_saque_ocho_¡Ah,_bueno¡_Estoy_contento.m4v","Antes presente un examen. ¡Ah, ojala  saque diez¡ Me lo devolvieron y saque ocho ¡Ah, bueno¡ Estoy contento.","example","ocho"
"Olvidar.m4v","Olvidar","word","olvidar"
"Dejar_de_tener_algo_o_a_alguien_en_la_memoria.m4v","Dejar de tener algo o a alguien en la memoria.","definition","olvidar"
"Cuando_termine__de_trabajar,_cogi_mi_bolso,_sali_y_vi_que_estaba_lloviendo._¡Ay,_se_me_olvido_la_sobrilla¡.m4v","Cuando termine  de trabajar, cogi mi bolso, sali y vi que estaba lloviendo. ¡Ay, se me olvido la sobrilla¡","example","olvidar"
"Oración.m4v","Oración","word","oracion"
"Palabras_o_pensamientos_que_se_dirigen_a_una_divinidad,_o_a_una_persona_santa,_para_alabarla,_o_pedirle_o_agradecerle_una_cosa_determinada.m4v","Palabras o pensamientos que se dirigen a una divinidad, o a una persona santa, para alabarla, o pedirle o agradecerle una cosa determinada.","definition","oracion"
"Tiene_un_examen_al_día_siguiente_y_está_nervioso._Ora_a_Dios_pidiendo_ayuda._A_la_mañana_siguiente_presenta_el_examen_y_obtiene_buenos_resultados_por_lo_que_le_agradece_a_Dios.m4v","Tiene un examen al día siguiente y está nervioso. Ora a Dios pidiendo ayuda. A la mañana siguiente presenta el examen y obtiene buenos resultados por lo que le agradece a Dios.","example","oracion"
"Obediente.m4v","Obediente","word","obediente"
"Que_cumple_lo_que_se_le_pide_u_ordena;_que_se_atiene_a_lo_estipulado.m4v","Que cumple lo que se le pide u ordena; que se atiene a lo estipulado.","definition","obediente"
"Cuando_entro_al_trabajo_veo_unas_normas_y_a_mi_me_toca_obedecerlas.m4v","Cuando entro al trabajo veo unas normas y a mi me toca obedecerlas.","example","obediente"
"Odio.m4v","Odio","word","odio"
"Sentimiento_profundo_y_violento_de_rechazo_y_hostilidad,_que_se_experimenta_hacia_algo_o_hacia_alguien.m4v","Sentimiento profundo y violento de rechazo y hostilidad, que se experimenta hacia algo o hacia alguien.","definition","odio"
"En__el__colegio_hay_un_compañero_que_detesto,_siempre_me_está__discriminando_y_hostigando._Por_eso_lo_odio.m4v","En  el  colegio hay un compañero que detesto, siempre me está  discriminando y hostigando. Por eso lo odio.","example","odio"
